	Timestamp	Steps	Score	Env no.
 2019-05-26 22:10:23	41977104	  19.0	1
 2019-05-26 22:11:24	42012240	  15.0	1
 2019-05-26 22:12:54	42064384	  16.0	1
 2019-05-26 22:14:04	42104480	  17.0	1
 2019-05-26 22:15:08	42141232	  21.0	1
 2019-05-26 22:16:37	42192288	  16.0	1
 2019-05-26 22:17:54	42236768	  17.0	1
 2019-05-26 22:19:16	42283632	  18.0	1
 2019-05-26 22:21:00	42342608	  12.0	1
 2019-05-26 22:22:22	42389856	  17.0	1
 2019-05-26 22:23:39	42433856	  17.0	1
 2019-05-26 22:25:07	42484528	  18.0	1
 2019-05-26 22:26:35	42535184	  17.0	1
 2019-05-26 22:28:10	42589696	  14.0	1
 2019-05-26 22:29:37	42639200	  12.0	1
 2019-05-26 22:30:58	42684928	  12.0	1
 2019-05-26 22:32:14	42728800	  17.0	1
 2019-05-26 22:33:39	42777536	  15.0	1
 2019-05-26 22:34:47	42816512	  15.0	1
 2019-05-26 22:36:05	42861312	  13.0	1
 2019-05-26 22:37:20	42904448	  13.0	1
 2019-05-26 22:38:45	42953472	  17.0	1
 2019-05-26 22:40:15	43004480	  17.0	1
 2019-05-26 22:41:45	43055664	  16.0	1
 2019-05-26 22:43:05	43101632	  16.0	1
 2019-05-26 22:44:22	43145680	  14.0	1
 2019-05-26 22:45:36	43188800	  18.0	1
 2019-05-26 22:47:00	43236496	  12.0	1
 2019-05-26 22:48:22	43283536	  18.0	1
 2019-05-26 22:49:49	43333520	  13.0	1
 2019-05-26 22:51:09	43378640	  17.0	1
 2019-05-26 22:52:27	43423712	  17.0	1
 2019-05-26 22:53:54	43473376	  13.0	1
 2019-05-26 22:55:13	43518704	  20.0	1
 2019-05-26 22:56:55	43577088	  11.0	1
 2019-05-26 22:58:15	43623184	  15.0	1
 2019-05-26 22:59:15	43657184	  19.0	1
 2019-05-26 23:00:30	43700128	  19.0	1
 2019-05-26 23:01:56	43748896	  16.0	1
 2019-05-26 23:03:08	43790000	  17.0	1
 2019-05-26 23:04:22	43831904	  19.0	1
 2019-05-26 23:05:31	43871520	  19.0	1
 2019-05-26 23:06:45	43913712	  17.0	1
 2019-05-26 23:08:13	43963504	  10.0	1
 2019-05-26 23:09:33	44009440	  17.0	1
 2019-05-26 23:10:58	44057184	  17.0	1
 2019-05-26 23:12:17	44101856	  20.0	1
 2019-05-26 23:13:37	44147232	  17.0	1
 2019-05-26 23:15:24	44208080	  12.0	1
 2019-05-26 23:16:39	44250640	  16.0	1
 2019-05-26 23:18:14	44304256	  13.0	1
 2019-05-26 23:19:29	44346752	  17.0	1
 2019-05-26 23:20:51	44393504	  14.0	1
 2019-05-26 23:22:16	44440016	  16.0	1
 2019-05-26 23:23:21	44477056	  21.0	1
 2019-05-26 23:24:35	44518960	  16.0	1
 2019-05-26 23:26:31	44584400	  11.0	1
 2019-05-26 23:27:38	44622160	  20.0	1
 2019-05-26 23:29:17	44677696	  15.0	1
 2019-05-26 23:30:28	44717264	  19.0	1
 2019-05-26 23:31:44	44759920	  16.0	1
 2019-05-26 23:33:14	44810080	  17.0	1
 2019-05-26 23:34:49	44863648	  15.0	1
 2019-05-26 23:36:15	44911952	  15.0	1
 2019-05-26 23:37:39	44958768	  14.0	1
 2019-05-26 23:39:02	45005328	  15.0	1
 2019-05-26 23:40:20	45048784	  16.0	1
 2019-05-26 23:41:37	45091552	  18.0	1
 2019-05-26 23:43:06	45142592	  19.0	1
 2019-05-26 23:44:48	45200736	  19.0	1
 2019-05-26 23:46:14	45249744	  17.0	1
 2019-05-26 23:47:27	45292064	  19.0	1
 2019-05-26 23:48:46	45337472	  18.0	1
 2019-05-26 23:50:00	45379296	  15.0	1
 2019-05-26 23:51:31	45431344	  16.0	1
 2019-05-26 23:52:43	45472048	  17.0	1
 2019-05-26 23:54:10	45521712	  13.0	1
 2019-05-26 23:55:58	45583248	  12.0	1
 2019-05-26 23:57:14	45626592	  18.0	1
 2019-05-26 23:58:41	45676688	  16.0	1
 2019-05-27 00:00:09	45726624	  16.0	1
 2019-05-27 00:01:22	45768688	  18.0	1
 2019-05-27 00:02:48	45817424	  12.0	1
 2019-05-27 00:04:00	45858256	  17.0	1
 2019-05-27 00:05:25	45906800	  15.0	1
 2019-05-27 00:06:53	45956928	  17.0	1
 2019-05-27 00:08:16	46004768	  19.0	1
 2019-05-27 00:09:29	46046144	  18.0	1
 2019-05-27 00:10:50	46092112	  14.0	1
 2019-05-27 00:12:36	46152704	  13.0	1
 2019-05-27 00:13:50	46194640	  15.0	1
 2019-05-27 00:15:36	46254528	  16.0	1
 2019-05-27 00:17:15	46310736	  15.0	1
 2019-05-27 00:18:33	46355264	  17.0	1
 2019-05-27 00:19:47	46397632	  18.0	1
 2019-05-27 00:20:47	46432384	  21.0	1
 2019-05-27 00:21:56	46471504	  18.0	1
 2019-05-27 00:23:32	46525936	  15.0	1
 2019-05-27 00:25:00	46576272	  19.0	1
 2019-05-27 00:26:25	46624352	  14.0	1
 2019-05-27 00:27:55	46675728	  13.0	1
 2019-05-27 00:29:14	46720448	  17.0	1
 2019-05-27 00:30:43	46769968	  12.0	1
 2019-05-27 00:31:48	46807200	  20.0	1
 2019-05-27 00:33:25	46862336	  18.0	1
 2019-05-27 00:34:58	46915136	  15.0	1
 2019-05-27 00:36:19	46960928	  17.0	1
 2019-05-27 00:37:48	47012208	  16.0	1
 2019-05-27 00:39:30	47070400	  15.0	1
 2019-05-27 00:41:13	47129152	  13.0	1
 2019-05-27 00:42:48	47182720	  16.0	1
 2019-05-27 00:44:53	47253744	  11.0	1
 2019-05-27 00:46:07	47295712	  17.0	1
 2019-05-27 00:47:51	47355264	  14.0	1
 2019-05-27 00:49:41	47418384	  8.0	1
 2019-05-27 00:51:10	47469072	  14.0	1
 2019-05-27 00:52:38	47519424	  14.0	1
 2019-05-27 00:53:53	47562160	  14.0	1
 2019-05-27 00:54:53	47595904	  20.0	1
 2019-05-27 00:56:19	47644928	  17.0	1
 2019-05-27 00:57:42	47692368	  13.0	1
 2019-05-27 00:59:08	47741120	  16.0	1
 2019-05-27 01:00:35	47790640	  17.0	1
 2019-05-27 01:02:05	47841712	  15.0	1
 2019-05-27 01:03:18	47882640	  21.0	1
 2019-05-27 01:04:50	47935312	  15.0	1
 2019-05-27 01:06:16	47983968	  18.0	1
 2019-05-27 01:07:37	48030352	  16.0	1
 2019-05-27 01:09:07	48081200	  13.0	1
 2019-05-27 01:10:26	48125968	  16.0	1
 2019-05-27 01:11:43	48169808	  17.0	1
 2019-05-27 01:13:18	48223552	  16.0	1
 2019-05-27 01:14:47	48273984	  18.0	1
 2019-05-27 01:16:29	48331824	  15.0	1
 2019-05-27 01:17:46	48375424	  16.0	1
 2019-05-27 01:19:09	48421952	  18.0	1
 2019-05-27 01:20:26	48465584	  16.0	1
 2019-05-27 01:22:00	48518768	  13.0	1
 2019-05-27 01:23:28	48567712	  13.0	1
 2019-05-27 01:24:51	48614320	  16.0	1
 2019-05-27 01:26:04	48655296	  12.0	1
 2019-05-27 01:27:24	48699456	  21.0	1
 2019-05-27 01:28:43	48744112	  15.0	1
 2019-05-27 01:30:06	48790128	  16.0	1
 2019-05-27 01:31:22	48833248	  19.0	1
 2019-05-27 01:32:43	48878672	  16.0	1
 2019-05-27 01:33:58	48920784	  14.0	1
 2019-05-27 01:35:24	48969488	  17.0	1
 2019-05-27 01:36:56	49021376	  12.0	1
 2019-05-27 01:38:28	49073296	  13.0	1
 2019-05-27 01:39:45	49117536	  17.0	1
 2019-05-27 01:41:09	49165312	  19.0	1
 2019-05-27 01:42:28	49210000	  19.0	1
 2019-05-27 01:43:46	49253872	  19.0	1
 2019-05-27 01:45:28	49309760	  15.0	1
 2019-05-27 01:46:55	49359568	  13.0	1
 2019-05-27 01:48:15	49404816	  17.0	1
 2019-05-27 01:49:41	49453744	  15.0	1
 2019-05-27 01:51:17	49508704	  13.0	1
 2019-05-27 01:52:28	49548976	  18.0	1
 2019-05-27 01:53:40	49589760	  17.0	1
 2019-05-27 01:55:48	49662352	  8.0	1
 2019-05-27 01:57:07	49706800	  16.0	1
 2019-05-27 01:58:17	49746976	  17.0	1
 2019-05-27 01:59:32	49789360	  19.0	1
 2019-05-27 02:00:40	49827520	  15.0	1
 2019-05-27 02:01:50	49867648	  19.0	1
 2019-05-27 02:03:14	49915328	  15.0	1
 2019-05-27 02:04:31	49958832	  14.0	1
